timestamp,open,high,low,close,volume,rv
2010-01-05T00:00:00.000000,,,,,,0.0
2010-01-06T00:00:00.000000,,,,,,0.0
2010-01-07T00:00:00.000000,,,,,,0.0
2010-01-08T00:00:00.000000,,,,,,0.0
2010-01-09T00:00:00.000000,,,,,,0.0
2010-01-12T00:00:00.000000,,,,,,0.0
2010-01-13T00:00:00.000000,,,,,,0.0
2010-01-14T00:00:00.000000,,,,,,0.0
2010-01-15T00:00:00.000000,,,,,,0.0
2010-01-16T00:00:00.000000,,,,,,0.0
2010-01-19T00:00:00.000000,,,,,,0.0
2010-01-20T00:00:00.000000,,,,,,0.0
2010-01-21T00:00:00.000000,,,,,,0.0
2010-01-22T00:00:00.000000,,,,,,0.0
2010-01-23T00:00:00.000000,,,,,,0.0
2010-01-26T00:00:00.000000,,,,,,0.0
2010-01-27T00:00:00.000000,,,,,,0.0
2010-01-28T00:00:00.000000,,,,,,0.0
2010-01-29T00:00:00.000000,,,,,,0.0
2010-01-30T00:00:00.000000,,,,,,0.0
2010-02-02T00:00:00.000000,,,,,,0.0
2010-02-03T00:00:00.000000,,,,,,0.0
2010-02-04T00:00:00.000000,,,,,,0.0
2010-02-05T00:00:00.000000,,,,,,0.0
2010-02-06T00:00:00.000000,,,,,,0.0
2010-02-09T00:00:00.000000,,,,,,0.0
2010-02-10T00:00:00.000000,,,,,,0.0
2010-02-11T00:00:00.000000,,,,,,0.0
2010-02-12T00:00:00.000000,,,,,,0.0
2010-02-13T00:00:00.000000,,,,,,0.0
2010-02-23T00:00:00.000000,,,,,,0.0
2010-02-24T00:00:00.000000,,,,,,0.0
2010-02-25T00:00:00.000000,,,,,,0.0
2010-02-26T00:00:00.000000,,,,,,0.0
2010-02-27T00:00:00.000000,,,,,,0.0
2010-03-02T00:00:00.000000,,,,,,0.0
2010-03-03T00:00:00.000000,,,,,,0.0
2010-03-04T00:00:00.000000,,,,,,0.0
2010-03-05T00:00:00.000000,,,,,,0.0
2010-03-06T00:00:00.000000,,,,,,0.0
2010-03-09T00:00:00.000000,,,,,,0.0
2010-03-10T00:00:00.000000,,,,,,0.0
2010-03-11T00:00:00.000000,,,,,,0.0
2010-03-12T00:00:00.000000,,,,,,0.0
2010-03-13T00:00:00.000000,,,,,,0.0
2010-03-16T00:00:00.000000,,,,,,0.0
2010-03-17T00:00:00.000000,,,,,,0.0
2010-03-18T00:00:00.000000,,,,,,0.0
2010-03-19T00:00:00.000000,,,,,,0.0
2010-03-20T00:00:00.000000,,,,,,0.0
2010-03-23T00:00:00.000000,,,,,,0.0
2010-03-24T00:00:00.000000,,,,,,0.0
2010-03-25T00:00:00.000000,,,,,,0.0
2010-03-26T00:00:00.000000,,,,,,0.0
2010-03-27T00:00:00.000000,,,,,,0.0
2010-03-30T00:00:00.000000,,,,,,0.0
2010-03-31T00:00:00.000000,,,,,,0.0
2010-04-01T00:00:00.000000,,,,,,0.0
2010-04-02T00:00:00.000000,,,,,,0.0
2010-04-03T00:00:00.000000,,,,,,0.0
2010-04-07T00:00:00.000000,,,,,,0.0
2010-04-08T00:00:00.000000,,,,,,0.0
2010-04-09T00:00:00.000000,,,,,,0.0
